keyword,sw
provided everything,0.6511627906976745
fabulous,0.6511235955056179
really appreciated,0.651031894934334
ages numbertag,0.6507936507936508
one minor,0.6506024096385542
marvellous,0.6504297994269341
lovely bed,0.6503496503496503
delight,0.6502463054187192
comfortable king,0.65
loved little,0.65
lovely time,0.649746192893401
congratulations,0.6496815286624203
would love,0.6487716105550501
jewel,0.6486486486486487
hotel stand,0.6483516483516484
meticulously,0.6483516483516484
service throughout,0.6482084690553745
easy !,0.648
friendly manner,0.647887323943662
kindly upgraded,0.6477272727272727
beautiful garden,0.6470588235294118
especially good,0.6470588235294118
fault hotel,0.6470588235294118
great people,0.6470588235294118
made special,0.6470588235294118
amazing view,0.6464471403812825
added bonus,0.646112600536193
also great,0.6459510357815442
going extra,0.6458333333333334
future visits,0.6452599388379205
slight issue,0.6451612903225806
really attentive,0.6448598130841121
lovely little,0.6447876447876448
thoroughly,0.6445112781954887
favourite hotel,0.6444444444444445
robert,0.6444444444444445
roll top,0.6444444444444445
marylebone hotel,0.6439790575916229
used spa,0.6438356164383562
well planned,0.6435643564356436
wonderful restaurants,0.6435643564356436
head concierge,0.6434108527131783
luna,0.643312101910828
extremely well,0.6432078559738135
always helpful,0.6429809358752167
appreciated !,0.6428571428571429
could negtag_ask,0.6428571428571429
efficient staff,0.6428571428571429
enjoyed great,0.6428571428571429
well-appointed,0.6428571428571429
stay comfortable,0.6425120772946861
right size,0.6422764227642277
maria,0.6421471172962226
well taken,0.6421052631578947
knowledgable,0.6417910447761194
stunning views,0.6413793103448275
free mini,0.6412556053811659
tastefully,0.6411564625850339
best sleep,0.6410256410256411
supremely,0.6410256410256411
really welcoming,0.6407185628742516
hosts,0.6405307599517491
citytag dungeon,0.6402877697841727
anyone looking,0.6402640264026402
fortnum,0.6401384083044983
much appreciated,0.640124095139607
incredibly clean,0.64
defiantly,0.6397379912663755
macaroons,0.6391752577319587
refined,0.6388888888888888
feel relaxed,0.6385542168674698
mason,0.6385542168674698
christina,0.6382978723404256
congratulate,0.6380952380952379
great selection,0.6379888268156425
along river,0.6377171215880894
including free,0.6376811594202898
negtag_miss,0.6376811594202898
along south,0.6375838926174496
small touches,0.6375838926174496
recommended,0.6373556655246796
magnificent,0.6373276776246023
superb !,0.6369230769230769
breath taking,0.6363636363636364
great hostel,0.6363636363636364
helpful friendly,0.6363636363636364
huge bath,0.6363636363636364
including fresh,0.6363636363636364
jugged,0.6363636363636364
monument tube,0.6363636363636364
sunset,0.6363636363636364
thing missing,0.6363636363636364
way possible,0.6363636363636364
excellent customer,0.6359918200408998
go-to,0.6354166666666666
sampled,0.6354166666666666
lovely comfy,0.6351351351351351
jugged hare,0.6349206349206349
serene,0.6349206349206349
fantastic view,0.634703196347032
friendly hotel,0.6346456692913386
negtag_detract,0.6346153846153846
splendid,0.6346153846153846
fleet street,0.6345514950166113
also able,0.6344086021505376
special stay,0.6344086021505376
specious,0.6344086021505376
! clean,0.6341463414634146
bus right,0.6341463414634146
clean spacious,0.6341463414634146
south quay,0.6341463414634146
kids eat,0.6340425531914894
near future,0.6340425531914894
minor complaint,0.6333333333333333
also appreciated,0.6330275229357798
complimented,0.6330275229357798
globe theatre,0.6323529411764706
staff throughout,0.6323119777158774
well-designed,0.632
adam,0.631578947368421
boutique feel,0.631578947368421
festival hall,0.631578947368421
seven dials,0.631578947368421
knightsbridge tube,0.6310679611650486
free movies,0.6309523809523809
consistently good,0.6307692307692307
staff extremely,0.6304849884526559
exudes,0.6304347826086957
beautiful hotel,0.630392788151964
attentiveness,0.6302521008403361
like log,0.6301369863013698
elegant,0.6300527240773286
attentive service,0.6296296296296297
exceptionally well,0.6296296296296297
great beds,0.6296296296296297
well done,0.6294040887342323
wonderful views,0.6287425149700598
portrait,0.6285714285714286
lovely breakfast,0.6284829721362231
absolutely beautiful,0.6283185840707964
spitalfields,0.6283185840707964
large comfortable,0.6282527881040892
st james,0.6282157676348548
high standard,0.6281904761904762
exceptionally good,0.627906976744186
thanks hoteltag,0.627906976744186
moorgate,0.6272727272727273
american bar,0.6267281105990783
great design,0.6263736263736264
blown away,0.6261261261261262
brompton road,0.6260162601626016
jermyn,0.6258992805755396
breakfast bag,0.625615763546798
staff helped,0.6254980079681275
fabulously,0.625
honesty bar,0.625
nathan,0.625
rainforest,0.625
us best,0.625
excellent base,0.6243654822335025
eat free,0.6242774566473989
quiet even,0.6239316239316239
birthday !,0.6238532110091743
little extras,0.6238244514106583
restaurant reservations,0.6235294117647059
shrek,0.6235294117647059
hermes,0.6226415094339622
one negative,0.6224489795918368
provided great,0.6223776223776224
hand written,0.6223175965665236
longer !,0.6221198156682027
notch,0.6219931271477663
warm cookies,0.6218905472636815
great breakfasts,0.6216216216216216
great wifi,0.6216216216216216
massive bed,0.6212121212121212
! close,0.6210526315789474
lovely helpful,0.6210526315789474
fantastic views,0.6208791208791209
among best,0.6206896551724138
large comfy,0.6206896551724138
special hotel,0.6206896551724138
wow !,0.6205533596837944
sparkling clean,0.6204379562043796
thanks,0.6203486859224564
lovely gesture,0.620253164556962
large bath,0.6201550387596899
breakfast excellent,0.62
lovley,0.62
tim,0.62
lovely place,0.6199376947040498
elegant hotel,0.6198347107438017
thank,0.6197507343018179
always feel,0.6196319018404908
temple,0.6193548387096774
french restaurant,0.6190476190476191
heartily,0.6190476190476191
non-alcoholic,0.6190476190476191
sang,0.6190476190476191
waterfall shower,0.6190476190476191
lovely room,0.6189791516894321
across thames,0.6183206106870229
best place,0.6183206106870229
find !,0.6179775280898876
yet quiet,0.6179775280898876
personal attention,0.6173913043478261
smiling staff,0.6173913043478261
cupcakes,0.6170212765957447
great meal,0.6166666666666667
big comfy,0.6162790697674418
knowledgeable,0.6161482461945731
excellent views,0.6158940397350994
! emojipos,0.615686274509804
albert museum,0.6153846153846154
beautiful surroundings,0.6153846153846154
delightfully,0.6153846153846154
kingsley,0.6153846153846154
lovely fresh,0.6153846153846154
! everyone,0.6148148148148148
negtag_always case,0.6148148148148148
full use,0.6146788990825688
balcony overlooking,0.6144578313253012
teddy bear,0.6144578313253012
fascinating,0.6143497757847534
charming hotel,0.6141732283464567
next trip,0.6140350877192983
real bonus,0.6138996138996139
lovely hotel,0.6138379657007688
cozy hotel,0.6136363636363636
family visit,0.6136363636363636
gleaming,0.6136363636363636
joanna,0.6136363636363636
made right,0.6134453781512605
river boat,0.6134453781512605
stunning,0.6132723112128147
a+,0.6129032258064516
enjoyed food,0.6129032258064516
richard,0.6129032258064516
tranquil,0.6129032258064516
white company,0.6129032258064516
westminster tube,0.6126126126126126
great care,0.6124031007751938
borough market,0.6123276561232766
fabulous views,0.6122448979591837
set us,0.6118721461187214
especially concierge,0.611764705882353
large clean,0.6116504854368932
worth visit,0.6115261472785486
hill tube,0.6113636363636363
lavender,0.6111111111111112
abbey,0.6110854503464204
great little,0.6108843537414966
beautifully designed,0.6108597285067874
excellent wifi,0.6106194690265486
friendly smile,0.6106194690265486
perfect,0.6104297379953968
say thank,0.6103896103896104
enhanced,0.6101694915254238
favourite hotels,0.6101694915254238
hotel ideally,0.6097560975609756
hotel whenever,0.6097560975609756
always available,0.6094986807387863
fabulous view,0.609375
looked brand,0.6091954022988506
really helped,0.6089385474860335
every way,0.6087484811664642
attentive,0.6087236587834729
parliament square,0.6086956521739131
helpful throughout,0.6082474226804123
bank tube,0.6078431372549019
southbank,0.6077419354838709
cable cars,0.6075949367088608
staybridge,0.6075949367088608
monica,0.6074766355140186
original features,0.6074766355140186
excellent view,0.6073619631901841
excellent price,0.6071428571428571
really pleased,0.6068376068376068
citytag base,0.6065573770491803
year !,0.6064516129032258
also helped,0.6062992125984252
even upgraded,0.6062992125984252
marble bathroom,0.6062992125984252
got excellent,0.6058394160583942
helpful staff,0.6056592414208308
lovely food,0.6055363321799307
courteous staff,0.6053333333333333
guided tour,0.6049382716049383
warm greeting,0.6049382716049383
well-stocked,0.6047904191616766
great variety,0.6047430830039525
pantry,0.6047058823529412
ermins,0.6045627376425855
parliament,0.6045197740112994
excellent deal,0.6043956043956044
made everything,0.6043956043956044
super cool,0.6043956043956044
also lovely,0.6041666666666666
horse guards,0.6039603960396039
invaluable,0.6039603960396039
excellent numbertag,0.6037735849056604
separate sitting,0.6036036036036037
lovely walk,0.603448275862069
quite ready,0.6033057851239669
absolutely superb,0.6031746031746031
warm chocolate,0.6029411764705882
comfortable seating,0.6028368794326241
awesome !,0.6027874564459931
really modern,0.6025641025641025
comfy room,0.6024096385542169
enjoyed,0.6023536004483049
blackfriars tube,0.6019417475728155
great shopping,0.6012658227848101
great base,0.6005917159763313
absolutely gorgeous,0.6
aveda,0.6
baglioni,0.6
belfast,0.6
best views,0.6
definitely great,0.6
next visit,0.6
palm court,0.6
quiet corner,0.6
really makes,0.6
really special,0.6
station made,0.6
truffles,0.6
unlike many,0.6
well designed,0.6
well set,0.6
without reservation,0.6
great nights,0.5994659546061415
also recommend,0.5986159169550173
excellent restaurants,0.5984251968503937
perfectly situated,0.5982532751091703
goodies,0.5981087470449172
major sights,0.5979899497487438
terrific,0.5979843225083986
friendly especially,0.5978835978835979
strawberries,0.5977229601518027
small problem,0.5977011494252874
oyster cards,0.5974842767295597
shard,0.5973969631236442
comfortable room,0.5972850678733032
must !,0.5970149253731343
lovely restaurant,0.5968992248062015
tranquility,0.5967741935483871
pier,0.5965417867435159
grove,0.5964912280701754
needs perfectly,0.5963302752293578
vsc,0.5963302752293578
always friendly,0.5961538461538461
enjoyable,0.5958795562599051
brilliant !,0.5956873315363881
absolutely brilliant,0.5956284153005464
best experience,0.5955056179775281
excellent reception,0.5955056179775281
kindness,0.5953947368421053
comfy !,0.5952380952380952
hit spot,0.5952380952380952
near river,0.5952380952380952
skyline,0.5951557093425606
absolutely great,0.5949367088607594
really quiet,0.5948275862068966
big smile,0.5947712418300654
bose,0.5945945945945946
ealing broadway,0.5945945945945946
patrick,0.5945945945945946
favorites,0.5944055944055944
citizenm,0.5943204868154158
even gave,0.5943060498220639
negative thing,0.5939849624060151
would certainly,0.5939323220536756
fantastic,0.5938982181771568
equipped kitchen,0.59375
welcoming us,0.59375
aquarium,0.5936254980079682
enjoyed breakfast,0.5934065934065934
wide choice,0.5933806146572104
definitley,0.5932203389830508
large choice,0.5932203389830508
separate living,0.5930232558139535
balloon,0.5925925925925926
rainfall shower,0.5924528301886792
always remember,0.5922330097087378
great option,0.5922330097087378
minor issue,0.592156862745098
! easy,0.5921052631578947
always well,0.5918367346938775
hotel perfect,0.5918367346938775
truly excellent,0.5918367346938775
brick lane,0.5916230366492147
along embankment,0.5913978494623656
chocolate cake,0.5909090909090909
sea containers,0.5909090909090909
citytag eye,0.5905853205326727
ample room,0.5903614457831325
special touch,0.5903614457831325
super easy,0.59
lovely warm,0.5897435897435898
perfect location,0.5894659118877676
hotel excellent,0.5894039735099338
hoxton,0.5893719806763285
easily accessed,0.5892857142857143
ideal base,0.5892857142857143
stk,0.5892857142857143
friendly greeting,0.589041095890411
slept really,0.5889328063241107
ever need,0.5887850467289719
spacious clean,0.5887850467289719
david,0.5886332882273342
hors,0.5882352941176471
laura,0.5882352941176471
small boutique,0.5879828326180258
appointed hotel,0.5877862595419847
need negtag_have,0.5876288659793815
complimentary glass,0.5875
slight problem,0.5875
gracious,0.5872093023255814
great quality,0.5870967741935483
hare,0.5870967741935483
complimentary fruit,0.5867768595041323
seamless,0.5865921787709497
every request,0.5865384615384616
must see,0.5865384615384616
criticism,0.5862977602108037
complimentary wine,0.5862068965517241
deserves special,0.5862068965517241
really lovely,0.5858250276854928
best value,0.5855855855855856
great addition,0.5855855855855856
quibbles,0.5855855855855856
value breakfast,0.5855855855855856
amba,0.5854700854700855
absolute bargain,0.5853658536585366
restaurant offers,0.5853658536585366
fleet,0.5853018372703412
definitely best,0.5846153846153846
river thames,0.5842044134727061
citytag dungeons,0.5841584158415841
